SA2_MAINCODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
122021422,12,12,14,30,29,19,9,0,0,120,588,354,325,528,559,554,331,219,70,3526,0,0,0,0,0,0,0,0,0,0,12,13,9,16,18,13,12,3,0,91,0,0,0,0,0,0,0,0,0,3,589,312,266,433,377,280,163,72,25,2507,0,0,0,0,0,0,0,0,0,3,24,8,10,27,23,8,9,3,0,118,7,0,6,7,3,0,0,0,0,31,0,0,4,0,0,0,0,0,0,3,11,10,8,21,18,17,13,8,3,116,0,0,0,0,0,0,0,0,0,3,5,7,4,7,3,4,6,3,0,34,25,31,20,14,21,18,10,0,0,134,49,21,29,58,91,77,42,46,18,441,0,4,0,0,4,3,0,0,0,14,0,0,0,3,0,0,3,0,0,11,120,74,46,80,90,87,52,23,11,582,28,28,22,13,25,16,13,0,0,148,0,0,0,0,0,0,0,0,0,3
122021423,17,14,33,48,43,26,4,4,0,181,788,458,565,797,776,747,431,347,211,5124,0,0,0,0,0,0,0,0,0,0,33,62,21,40,53,31,14,8,5,272,4,0,0,0,0,3,0,0,0,7,1228,631,611,806,652,580,350,253,100,5214,0,3,0,3,0,3,0,0,0,8,54,44,53,57,51,54,61,31,15,418,20,11,13,13,12,11,3,0,0,85,0,0,3,0,0,0,0,0,0,8,11,11,6,18,12,16,16,0,3,118,3,0,0,0,0,0,0,0,0,8,10,8,12,7,5,8,6,0,3,63,107,83,50,79,78,30,10,0,0,448,57,43,51,93,103,115,63,65,33,613,4,0,5,0,0,3,4,4,0,18,0,0,0,6,0,4,0,0,0,14,177,127,74,144,144,115,77,59,46,961,97,50,39,54,38,20,8,3,5,323,0,0,3,0,0,3,0,0,0,10
122031424,25,21,17,29,41,19,10,7,3,170,440,228,197,451,385,315,295,262,92,2671,0,0,0,0,0,0,0,0,0,0,22,17,4,15,19,21,20,17,6,144,0,0,0,0,0,0,0,0,0,0,977,510,416,635,524,422,343,202,59,4092,0,3,0,0,3,0,0,0,0,14,48,19,23,50,29,24,17,6,0,216,9,0,6,9,12,11,0,7,3,52,33,14,7,14,5,3,0,0,0,74,3,0,4,10,12,16,6,7,3,63,11,6,3,10,4,12,8,0,0,59,13,5,9,12,0,4,3,3,0,44,48,36,15,40,19,16,3,0,0,176,28,24,31,62,52,61,65,48,14,388,7,0,3,0,3,5,3,0,0,22,5,3,0,0,0,0,0,3,0,18,79,54,37,64,59,63,40,49,13,456,48,28,17,32,24,12,8,6,3,175,0,3,0,0,3,3,0,0,0,11
122031425,5,12,5,13,11,4,4,0,0,44,328,185,191,304,263,316,161,197,74,2018,0,0,0,0,0,0,0,0,0,0,21,10,3,15,12,3,8,9,3,78,0,0,0,0,0,0,0,0,0,0,513,208,232,346,233,239,154,102,22,2038,0,0,0,0,0,0,0,0,0,3,22,14,9,21,14,15,9,3,4,109,17,3,3,9,0,0,0,0,0,38,3,0,5,0,0,0,0,0,0,9,6,6,3,6,9,4,11,6,0,57,0,0,0,0,5,0,0,0,0,10,0,0,3,0,4,0,0,0,0,16,26,22,4,23,29,6,3,0,0,114,19,11,12,24,31,47,30,27,16,214,0,0,3,3,0,3,8,0,0,21,0,0,0,0,0,0,0,0,0,3,76,52,23,53,52,50,34,32,15,390,29,26,15,19,17,10,4,3,0,119,0,0,0,3,0,0,0,0,3,7
122031426,76,61,121,142,72,38,9,3,0,529,516,395,793,635,514,461,294,290,120,4011,0,0,0,0,4,0,0,0,0,3,28,34,50,34,41,10,10,15,3,227,0,0,0,0,0,0,0,0,0,0,885,657,1130,909,617,498,345,236,63,5345,0,3,4,3,0,0,0,0,0,16,118,91,157,129,113,54,36,13,5,708,8,10,23,11,18,10,0,0,0,84,28,14,16,9,5,3,0,0,0,79,12,13,35,26,12,12,14,13,0,134,3,4,10,6,3,4,4,4,0,37,7,9,8,9,13,0,0,0,0,46,41,47,59,43,27,13,11,3,3,251,69,30,65,97,97,85,62,55,18,583,3,3,7,5,8,5,4,7,0,32,0,0,4,3,0,0,3,0,0,20,107,97,141,116,80,80,45,39,12,718,39,63,68,46,41,19,7,0,3,287,0,3,0,7,0,0,0,0,0,19
122031427,24,31,22,40,42,30,6,9,3,206,532,231,221,424,347,368,376,263,96,2856,0,0,0,0,0,0,0,0,0,0,23,19,11,14,27,25,14,13,0,142,4,0,0,3,0,0,0,3,0,9,708,321,283,463,354,297,307,155,35,2924,0,0,3,0,4,0,5,3,0,20,49,33,28,44,38,32,11,3,3,238,8,4,9,5,9,3,3,0,0,42,0,0,0,0,4,0,0,0,0,3,3,4,3,10,14,7,23,11,0,81,55,51,39,37,51,42,31,15,3,327,12,10,9,8,9,3,3,0,0,45,72,27,25,46,34,17,4,0,0,224,40,28,21,42,54,58,76,51,16,387,8,3,3,0,0,3,3,0,0,25,3,0,0,0,0,0,0,0,0,8,102,79,43,74,84,82,104,68,14,652,72,27,21,50,24,17,14,3,0,241,3,0,0,3,0,0,3,0,0,13
122031428,21,12,31,46,45,44,15,7,3,225,1157,615,507,987,851,1043,642,441,213,6455,0,0,0,0,0,0,0,0,0,0,77,36,33,41,33,43,30,11,3,316,11,7,3,5,6,3,0,0,0,38,1529,793,599,936,770,776,436,205,71,6126,6,3,5,4,4,4,3,0,0,29,84,56,42,77,58,41,33,19,3,417,8,3,8,3,5,4,0,0,0,36,0,7,3,0,9,3,0,0,0,18,33,15,15,52,29,34,32,10,11,229,94,79,54,86,75,81,54,37,12,574,22,16,3,13,13,12,9,4,0,95,165,99,70,90,80,35,9,3,0,551,99,50,47,110,123,144,104,88,45,812,10,3,15,4,7,6,3,0,3,54,0,4,0,5,3,0,3,0,0,16,254,142,95,174,183,231,159,114,52,1397,112,64,41,72,59,33,15,12,7,415,18,5,4,13,3,6,3,0,0,48
122031429,39,15,67,52,48,21,3,0,0,243,642,330,822,803,552,436,228,287,117,4212,0,0,0,0,0,0,0,0,0,0,15,16,27,17,16,16,7,10,0,128,0,0,0,0,0,0,0,0,0,0,1069,603,1057,965,639,429,357,324,84,5541,5,0,7,3,0,4,0,0,0,19,37,37,35,38,36,20,16,14,4,236,3,9,5,5,9,6,4,0,0,44,13,12,13,3,9,9,3,0,0,57,12,14,22,28,15,18,7,4,4,121,0,0,3,4,0,12,4,9,11,48,3,9,11,6,8,3,0,4,0,53,43,28,28,39,18,3,0,0,0,164,30,28,67,84,86,73,43,40,26,493,3,3,4,5,0,0,0,0,0,15,7,3,4,3,0,5,3,0,0,23,151,91,112,137,98,91,54,48,21,810,39,38,52,37,28,13,12,6,3,224,3,7,5,9,3,3,0,0,0,29
122031430,32,18,37,51,54,16,12,3,3,222,644,330,430,618,540,480,329,336,124,3834,0,0,0,0,0,0,0,0,0,0,31,11,16,30,25,13,13,11,5,154,0,0,0,0,0,0,0,0,3,3,1030,494,546,778,555,416,300,256,114,4479,0,0,0,0,0,3,0,0,0,8,50,38,47,60,31,21,19,12,3,287,14,4,8,19,3,4,3,0,0,58,12,6,6,7,0,0,0,0,0,33,11,0,9,17,4,13,17,22,22,118,3,0,4,7,3,10,3,0,0,31,3,0,7,8,4,10,0,4,0,28,27,18,12,26,22,13,0,3,0,111,51,27,45,77,90,85,65,52,21,505,0,3,3,3,3,3,0,3,0,20,3,0,3,0,0,3,0,0,0,12,90,83,58,93,83,89,69,52,22,632,40,20,33,24,19,11,9,3,0,163,3,0,3,3,6,4,0,0,0,18
122031431,37,21,38,55,36,23,10,3,0,217,790,516,807,849,765,695,508,545,308,5797,0,0,0,0,0,0,0,0,0,0,24,48,34,30,23,33,25,27,15,256,0,4,0,0,0,0,0,0,0,10,1389,713,930,930,757,540,381,288,101,6026,0,0,0,0,0,0,0,4,0,8,56,41,35,53,42,17,26,12,3,281,6,11,11,6,9,8,8,3,0,53,12,9,9,5,3,3,0,0,0,43,18,3,19,28,19,13,10,3,3,121,8,12,7,3,9,7,3,0,0,46,6,3,5,6,4,0,6,4,3,39,59,51,58,43,37,24,9,6,0,286,66,42,81,92,105,99,81,111,47,731,3,4,3,3,4,8,16,21,9,80,0,0,7,0,3,0,0,0,0,16,126,117,119,137,115,103,80,116,57,971,60,61,54,48,43,19,11,5,5,302,10,0,3,8,0,0,3,0,7,34
122031432,0,0,0,7,13,4,3,0,0,27,188,108,81,150,149,176,94,38,17,989,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,13,4,0,0,42,0,0,0,0,0,0,0,0,0,0,180,110,61,118,111,103,50,15,11,758,0,0,0,0,0,0,0,0,0,0,7,13,0,9,6,5,4,0,0,35,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,7,0,4,6,5,0,3,3,0,29,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,12,25,7,7,10,5,8,0,0,0,68,16,8,8,16,23,15,14,7,4,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,21,12,31,36,41,18,0,4,206,21,17,8,13,10,4,0,0,0,76,3,0,0,0,0,0,0,0,0,7
123011433,0,0,0,5,14,3,3,0,0,23,567,428,356,420,510,471,250,288,175,3455,0,0,0,0,0,0,0,0,0,0,35,11,15,22,32,31,9,29,11,207,22,11,14,4,5,7,0,3,4,69,753,494,385,483,482,339,169,168,73,3355,0,3,0,0,8,0,0,0,0,9,17,3,11,16,6,15,3,0,0,73,10,8,6,5,8,7,6,3,0,57,9,3,3,3,3,0,0,3,0,22,5,8,6,3,10,11,3,10,0,54,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,5,0,0,17,22,17,11,9,16,14,10,3,0,104,28,24,24,39,49,71,44,50,22,349,0,0,0,3,4,0,5,0,0,20,0,0,0,0,3,0,0,0,0,0,90,88,52,50,109,98,39,65,42,641,49,13,21,27,14,19,10,3,3,158,0,7,0,0,4,4,4,0,0,17
123011434,12,15,9,10,10,0,0,0,0,65,902,525,530,704,574,401,246,114,23,4010,0,0,0,0,0,0,0,0,0,0,60,26,27,31,44,19,10,17,6,239,14,12,6,12,4,5,3,7,0,67,1240,541,639,739,552,305,178,73,12,4274,3,0,0,0,3,0,0,0,0,9,49,25,37,34,22,19,6,0,0,194,16,9,3,9,15,3,4,0,0,59,7,5,4,3,0,8,0,3,0,31,13,3,3,16,13,3,4,6,0,57,0,0,3,0,0,0,0,0,0,3,4,12,4,8,16,3,0,4,4,53,39,35,20,42,25,18,3,0,0,185,47,23,42,63,84,60,25,29,8,379,7,3,0,3,5,3,3,0,0,30,5,0,0,0,0,0,0,0,0,9,121,65,39,82,66,51,43,25,7,493,46,14,26,26,21,12,13,5,0,159,0,0,0,0,0,3,0,0,0,4
123011435,46,16,43,31,24,12,0,0,0,171,1585,729,1185,1204,706,461,191,90,15,6163,0,0,0,0,0,0,0,0,0,0,114,42,59,72,34,35,11,3,0,367,3,6,3,3,3,0,0,0,0,19,2332,923,1291,1354,703,372,173,55,14,7218,15,3,15,13,3,0,3,0,0,50,72,25,54,58,23,17,10,4,0,257,28,13,15,18,10,10,0,4,0,98,12,7,23,8,3,3,0,0,0,57,10,9,8,29,13,11,14,3,0,91,3,0,0,3,0,0,0,0,0,5,18,10,11,13,11,4,3,0,0,67,90,56,42,62,38,24,5,0,0,325,66,41,76,115,113,52,28,8,4,507,5,8,3,6,10,4,6,0,0,43,8,6,13,12,8,3,0,0,0,54,173,122,101,134,111,57,26,10,3,729,86,32,53,54,26,19,7,0,0,271,21,11,3,14,12,8,5,0,0,69
123021436,48,41,50,47,39,28,8,3,0,259,1109,657,812,687,614,622,255,139,31,4928,0,0,0,0,0,0,0,0,0,0,71,28,42,38,32,46,22,5,0,283,20,23,15,12,4,12,0,0,0,84,1413,820,813,731,647,653,279,119,22,5489,13,9,8,10,7,0,0,0,0,55,71,31,48,45,29,39,15,3,0,276,15,13,8,13,24,15,3,3,3,88,60,38,28,35,15,9,0,0,0,185,9,6,3,10,11,11,15,4,3,73,15,5,3,3,4,6,3,3,0,43,17,20,11,17,7,6,3,0,0,74,83,43,47,34,31,14,7,4,0,257,69,57,68,64,99,102,43,23,7,539,12,21,11,12,12,13,3,5,0,84,34,22,9,12,19,4,4,3,0,107,112,83,69,63,88,74,34,13,3,535,83,51,40,32,32,17,4,0,0,273,5,3,4,3,5,8,0,0,0,26
123021437,70,61,63,56,55,26,6,9,5,350,464,426,468,386,473,435,236,183,44,3121,0,0,0,0,0,0,0,0,0,0,56,53,36,54,39,43,21,14,8,326,29,13,12,8,3,4,8,0,0,77,829,762,682,601,641,496,282,183,44,4522,4,0,3,5,3,7,3,0,0,31,48,54,34,51,33,45,19,3,0,292,14,17,20,9,15,8,7,0,3,96,35,6,25,14,4,7,6,0,0,103,0,14,7,6,13,11,4,4,0,52,21,13,9,11,9,5,4,3,0,65,7,7,9,8,9,6,0,0,0,49,85,47,53,36,44,12,7,3,0,286,39,28,50,42,56,59,42,23,3,339,0,20,9,3,13,5,3,3,0,49,15,17,10,8,4,8,0,0,0,64,46,35,33,34,50,56,29,18,3,316,38,45,26,38,16,19,8,9,0,196,5,6,5,7,3,4,0,0,0,35
123021438,80,72,50,88,56,35,20,7,5,417,1076,916,646,761,951,411,160,91,16,5032,0,0,0,0,0,0,0,0,0,0,88,54,38,57,55,20,10,3,0,322,3,5,0,0,3,0,0,0,0,18,1808,1435,797,1026,1150,597,217,111,21,7161,11,5,4,13,9,0,3,3,0,53,74,79,51,67,62,35,21,7,0,399,27,27,23,27,21,23,3,3,0,163,102,51,30,40,20,16,3,0,0,267,7,11,10,12,22,12,11,4,0,82,16,9,5,5,5,0,0,0,0,51,49,28,11,15,22,14,0,0,0,148,96,59,46,47,37,19,9,6,0,308,85,52,42,80,92,52,29,13,3,445,8,19,3,11,14,4,0,0,0,57,32,19,14,13,7,10,0,0,0,91,115,117,61,74,109,57,30,6,4,555,104,55,25,40,26,17,7,3,0,263,23,6,5,19,7,3,3,0,0,68
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,47,36,30,58,47,15,8,3,0,252,531,514,379,483,635,492,257,209,49,3530,0,0,0,3,0,0,0,0,0,3,63,59,33,56,54,41,30,16,7,354,0,0,3,0,0,4,0,0,0,4,1053,777,569,758,837,561,294,145,24,5007,5,4,6,3,3,0,0,0,0,27,71,50,57,51,60,38,17,3,0,351,13,44,83,104,45,32,22,13,4,369,27,17,10,9,3,6,0,0,0,77,3,5,3,12,10,15,9,6,3,62,42,15,12,20,23,6,3,0,0,130,7,4,0,10,9,4,3,0,0,39,45,35,20,33,24,14,8,3,3,183,29,35,41,51,96,68,46,34,7,406,8,3,3,9,12,3,3,3,0,43,10,6,3,4,4,3,3,0,0,35,77,97,57,57,73,63,30,29,4,486,64,33,27,36,36,16,9,4,0,228,0,3,11,0,3,6,3,0,0,32
123021441,31,22,38,28,41,19,6,0,0,182,611,636,540,497,766,773,234,144,40,4235,0,0,3,0,0,0,0,0,0,7,48,41,32,33,44,55,24,9,0,275,13,11,0,3,5,8,4,0,0,51,984,773,654,567,726,668,263,142,18,4789,7,4,5,0,6,7,0,0,0,25,55,28,41,45,35,36,28,25,16,303,12,12,11,10,16,14,5,4,0,94,27,14,13,8,4,5,0,0,0,68,11,17,13,8,19,22,16,3,3,120,3,8,3,3,5,3,0,0,0,32,6,5,3,5,8,7,0,0,0,31,33,39,12,16,25,23,3,0,0,152,37,42,30,46,86,121,46,20,4,434,4,10,7,5,7,6,9,0,0,47,3,8,6,3,10,4,0,0,0,29,66,94,57,50,100,101,32,18,5,531,52,34,25,37,31,22,5,0,0,205,3,7,9,3,10,0,0,0,0,37
123021442,125,82,58,107,96,38,24,14,6,547,672,618,518,479,632,591,282,207,128,4127,0,0,0,0,0,0,0,0,0,0,72,60,47,61,62,51,27,9,4,387,0,0,0,0,0,0,0,0,0,3,1123,831,619,684,779,665,310,164,57,5226,4,0,0,4,0,0,0,0,0,16,121,51,81,93,61,53,36,26,0,519,22,15,16,15,14,22,4,0,0,115,81,37,26,24,19,16,15,0,0,213,9,4,3,11,13,15,15,16,4,93,78,41,23,39,47,13,6,4,0,260,33,21,10,21,10,3,3,3,0,104,67,43,31,44,37,19,4,0,0,240,43,43,48,48,83,91,50,30,12,448,5,6,3,0,12,4,3,5,3,47,77,45,10,33,24,5,5,4,3,206,109,108,65,56,78,71,34,24,16,552,55,58,41,38,40,20,6,3,4,264,5,3,0,3,4,3,0,0,0,22
123021443,100,76,83,96,74,24,12,3,0,476,759,607,481,519,664,419,172,91,35,3762,3,4,0,0,3,0,0,0,0,15,88,61,47,55,61,53,12,5,0,378,0,11,0,0,8,0,3,0,0,16,1357,980,653,789,964,530,191,106,27,5595,3,0,0,4,3,6,0,0,0,19,78,61,46,58,61,37,17,9,0,360,14,13,5,14,19,15,6,3,0,87,94,63,31,31,20,15,3,0,0,264,8,12,9,12,24,8,3,9,0,73,24,17,13,16,13,5,3,0,0,85,42,12,3,20,12,4,0,0,3,103,100,28,38,44,23,18,7,3,0,254,67,59,59,77,100,72,32,16,3,490,13,6,7,8,13,12,3,0,0,64,27,22,13,20,14,3,3,0,0,105,103,76,39,64,85,39,13,9,0,427,126,53,53,48,31,12,3,3,0,338,3,12,0,3,8,0,3,0,0,34
123021444,93,92,90,79,99,43,21,5,0,531,1000,798,596,718,857,509,193,112,55,4834,3,5,0,0,3,0,0,0,0,13,56,52,38,42,46,37,13,5,0,303,19,10,0,6,0,0,0,0,0,36,1664,1270,799,994,1068,632,223,115,31,6788,15,7,11,6,3,8,0,0,0,61,112,67,63,97,65,32,21,9,3,458,24,22,13,16,18,13,3,3,3,119,32,46,14,15,25,8,3,0,0,146,11,3,6,12,20,18,12,6,0,88,14,10,4,10,4,7,3,0,0,51,13,3,3,10,4,7,4,0,0,39,101,67,36,62,35,31,0,3,0,326,60,65,43,85,130,82,29,24,9,520,17,6,6,11,8,10,8,0,3,71,35,25,11,13,15,5,3,0,0,105,113,92,59,79,115,72,21,13,7,567,104,56,38,41,42,17,3,0,0,297,5,4,9,3,3,3,0,0,0,38
123031445,0,0,4,0,9,0,0,0,0,15,365,170,234,271,205,230,128,63,16,1673,0,0,0,0,0,0,0,0,0,0,29,13,10,15,19,6,13,4,0,105,0,0,0,0,0,0,0,0,0,4,386,211,167,228,185,166,69,34,9,1465,0,0,0,0,0,0,0,0,0,4,15,7,5,6,5,8,7,0,0,52,4,0,5,4,0,3,0,0,0,14,0,0,0,0,4,0,0,0,0,6,3,3,4,3,4,8,9,0,0,31,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,9,6,0,3,5,0,3,0,0,0,20,20,15,15,17,26,33,18,5,3,162,4,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,6,49,18,27,30,39,27,17,4,0,223,20,11,8,15,11,11,3,0,0,75,0,0,0,0,0,0,0,0,0,7
123031446,4,0,0,6,3,0,3,0,0,16,563,283,249,455,363,310,130,54,13,2413,0,3,0,0,0,0,3,0,0,10,25,8,19,13,18,16,4,3,0,100,3,0,0,0,0,0,0,0,0,4,537,281,239,381,306,232,102,38,11,2126,3,0,3,4,3,5,0,0,0,17,30,15,11,21,12,10,3,3,0,91,3,3,3,0,3,0,0,3,0,17,0,0,0,0,0,0,0,0,0,3,3,4,3,9,9,5,6,0,0,42,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,17,4,10,0,8,4,0,0,0,0,32,13,13,16,28,50,41,14,9,3,189,3,0,3,3,7,0,3,3,0,24,0,3,0,0,0,0,0,0,0,3,36,28,29,27,44,26,11,6,3,212,30,18,18,19,21,6,0,0,0,106,7,0,0,7,0,0,0,0,0,17
123031447,8,8,6,11,10,4,3,0,0,45,971,585,599,694,710,518,323,191,62,4651,0,0,0,0,0,3,0,0,0,4,44,30,14,31,37,41,21,12,0,224,33,32,3,28,3,5,11,0,0,111,1001,525,521,602,518,349,206,109,27,3858,0,0,4,0,0,4,0,0,0,11,60,21,29,35,16,18,5,9,0,192,6,11,7,12,11,12,5,9,0,73,4,0,7,0,5,3,0,0,0,21,12,19,5,25,22,15,26,52,43,227,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,14,11,24,10,3,12,6,0,0,0,73,45,32,45,64,98,81,24,40,9,445,6,4,3,5,4,8,4,0,0,39,6,0,0,3,0,3,0,0,0,21,130,69,69,96,90,75,47,31,14,619,62,34,23,46,26,12,6,4,3,211,5,4,4,3,7,6,0,3,0,36
